mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clean__toClean,param_dimReduce,param_dimReduce__n_components,param_model,param_vectorize__analyzer,param_vectorize__min_df,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
879.0555746078492,7.978828575114907,5.592745113372803,0.2928788619940045,True,"NMF(init='random', random_state=42)",500,"SVC(C=100, kernel='linear')",<function nothingAndRemoveDigits at 0x00000262959A8DC0>,3,"{'clean__toClean': True, 'dimReduce': NMF(init='random', random_state=42), 'dimReduce__n_components': 500, 'model': SVC(C=100, kernel='linear'), 'vectorize__analyzer': <function nothingAndRemoveDigits at 0x00000262959A8DC0>, 'vectorize__min_df': 3}",0.9789156626506024,0.9668674698795181,0.9516616314199395,0.9577039274924471,0.945619335347432,0.9601536053579878,0.011717084265413185,15
636.0853830337525,5.574975682765583,5.16226053237915,0.4870779335091717,True,"NMF(init='random', random_state=42)",500,"SVC(C=100, kernel='linear')",<function nothingAndRemoveDigits at 0x00000262959A8DC0>,5,"{'clean__toClean': True, 'dimReduce': NMF(init='random', random_state=42), 'dimReduce__n_components': 500, 'model': SVC(C=100, kernel='linear'), 'vectorize__analyzer': <function nothingAndRemoveDigits at 0x00000262959A8DC0>, 'vectorize__min_df': 5}",0.9759036144578314,0.9728915662650602,0.9516616314199395,0.9425981873111783,0.9486404833836858,0.9583390965675391,0.013466361986223849,20
34.85260534286499,1.1507648182984922,8.003916788101197,0.48754835236579863,False,"TruncatedSVD(n_components=500, random_state=42)",500,"SVC(C=100, kernel='linear')",<function lemmaAndRemoveDigits at 0x00000262959A8D30>,3,"{'clean__toClean': False, 'dimReduce': TruncatedSVD(n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': SVC(C=100, kernel='linear'), 'vectorize__analyzer': <function lemmaAndRemoveDigits at 0x00000262959A8D30>, 'vectorize__min_df': 3}",0.9789156626506024,0.9819277108433735,0.9577039274924471,0.9546827794561934,0.9667673716012085,0.967999490408765,0.010936266858509264,1
33.47124228477478,0.5496270952764221,7.915464162826538,0.30326253347192483,False,"TruncatedSVD(n_components=500, random_state=42)",500,"SVC(C=100, kernel='linear')",<function lemmaAndRemoveDigits at 0x00000262959A8D30>,5,"{'clean__toClean': False, 'dimReduce': TruncatedSVD(n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': SVC(C=100, kernel='linear'), 'vectorize__analyzer': <function lemmaAndRemoveDigits at 0x00000262959A8D30>, 'vectorize__min_df': 5}",0.9819277108433735,0.9759036144578314,0.9546827794561934,0.9516616314199395,0.9637462235649547,0.9655843919484586,0.01174442594911256,12
14.406253385543824,0.25294059122592144,3.0933910369873048,0.24964058207157275,False,"TruncatedSVD(n_components=500, random_state=42)",500,"SVC(C=100, kernel='linear')",<function stemAndRemoveDigits at 0x00000262959A8E50>,3,"{'clean__toClean': False, 'dimReduce': TruncatedSVD(n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': SVC(C=100, kernel='linear'), 'vectorize__analyzer': <function stemAndRemoveDigits at 0x00000262959A8E50>, 'vectorize__min_df': 3}",0.9789156626506024,0.9759036144578314,0.9577039274924471,0.9577039274924471,0.9667673716012085,0.9673989007389073,0.008869608806733745,4
14.148614501953125,0.25817074562263104,3.034801149368286,0.08238610308149356,False,"TruncatedSVD(n_components=500, random_state=42)",500,"SVC(C=100, kernel='linear')",<function stemAndRemoveDigits at 0x00000262959A8E50>,5,"{'clean__toClean': False, 'dimReduce': TruncatedSVD(n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': SVC(C=100, kernel='linear'), 'vectorize__analyzer': <function stemAndRemoveDigits at 0x00000262959A8E50>, 'vectorize__min_df': 5}",0.9759036144578314,0.9698795180722891,0.9577039274924471,0.9607250755287009,0.9667673716012085,0.9661959014304953,0.006483499970742023,6
4.219220924377441,0.09654634760915616,0.30506253242492676,0.014638488915176513,False,"TruncatedSVD(n_components=500, random_state=42)",500,"SVC(C=100, kernel='linear')",<function nothingAndRemoveDigits at 0x00000262959A8DC0>,3,"{'clean__toClean': False, 'dimReduce': TruncatedSVD(n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': SVC(C=100, kernel='linear'), 'vectorize__analyzer': <function nothingAndRemoveDigits at 0x00000262959A8DC0>, 'vectorize__min_df': 3}",0.9728915662650602,0.9759036144578314,0.9577039274924471,0.9546827794561934,0.9697885196374623,0.9661940814617989,0.008445639203484628,7
3.5895721912384033,0.03530137458262226,0.27942452430725095,0.011430302982064074,False,"TruncatedSVD(n_components=500, random_state=42)",500,"SVC(C=100, kernel='linear')",<function nothingAndRemoveDigits at 0x00000262959A8DC0>,5,"{'clean__toClean': False, 'dimReduce': TruncatedSVD(n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': SVC(C=100, kernel='linear'), 'vectorize__analyzer': <function nothingAndRemoveDigits at 0x00000262959A8DC0>, 'vectorize__min_df': 5}",0.9759036144578314,0.9728915662650602,0.9577039274924471,0.9637462235649547,0.9667673716012085,0.9674025406763004,0.006484332650562866,3
736.4620570659638,5.822057709519519,12.652935695648193,0.7219009743075956,False,"NMF(init='random', random_state=42)",500,"SVC(C=100, kernel='linear')",<function lemmaAndRemoveDigits at 0x00000262959A8D30>,3,"{'clean__toClean': False, 'dimReduce': NMF(init='random', random_state=42), 'dimReduce__n_components': 500, 'model': SVC(C=100, kernel='linear'), 'vectorize__analyzer': <function lemmaAndRemoveDigits at 0x00000262959A8D30>, 'vectorize__min_df': 3}",0.963855421686747,0.9849397590361446,0.9486404833836858,0.945619335347432,0.9425981873111783,0.9571306373530376,0.01571212821757417,23
574.9170612335205,12.531972038414537,12.404251623153687,0.4569583085943589,False,"NMF(init='random', random_state=42)",500,"SVC(C=100, kernel='linear')",<function lemmaAndRemoveDigits at 0x00000262959A8D30>,5,"{'clean__toClean': False, 'dimReduce': NMF(init='random', random_state=42), 'dimReduce__n_components': 500, 'model': SVC(C=100, kernel='linear'), 'vectorize__analyzer': <function lemmaAndRemoveDigits at 0x00000262959A8D30>, 'vectorize__min_df': 5}",0.9728915662650602,0.9608433734939759,0.9425981873111783,0.9607250755287009,0.9486404833836858,0.9571397371965202,0.010567740347183083,22
681.7754227638245,29.332330727928113,7.938894128799438,0.6985748192928307,False,"NMF(init='random', random_state=42)",500,"SVC(C=100, kernel='linear')",<function stemAndRemoveDigits at 0x00000262959A8E50>,3,"{'clean__toClean': False, 'dimReduce': NMF(init='random', random_state=42), 'dimReduce__n_components': 500, 'model': SVC(C=100, kernel='linear'), 'vectorize__analyzer': <function stemAndRemoveDigits at 0x00000262959A8E50>, 'vectorize__min_df': 3}",0.9789156626506024,0.9759036144578314,0.9425981873111783,0.9486404833836858,0.9486404833836858,0.9589396862373967,0.01527092819921815,17
494.2545897960663,6.565054149628583,6.8997337341308596,0.36046893528535817,False,"NMF(init='random', random_state=42)",500,"SVC(C=100, kernel='linear')",<function stemAndRemoveDigits at 0x00000262959A8E50>,5,"{'clean__toClean': False, 'dimReduce': NMF(init='random', random_state=42), 'dimReduce__n_components': 500, 'model': SVC(C=100, kernel='linear'), 'vectorize__analyzer': <function stemAndRemoveDigits at 0x00000262959A8E50>, 'vectorize__min_df': 5}",0.9789156626506024,0.9759036144578314,0.9546827794561934,0.9486404833836858,0.9516616314199395,0.9619608342736505,0.012793300854242904,13
853.5867909908295,7.024417520752952,5.48674693107605,0.5251342969055938,False,"NMF(init='random', random_state=42)",500,"SVC(C=100, kernel='linear')",<function nothingAndRemoveDigits at 0x00000262959A8DC0>,3,"{'clean__toClean': False, 'dimReduce': NMF(init='random', random_state=42), 'dimReduce__n_components': 500, 'model': SVC(C=100, kernel='linear'), 'vectorize__analyzer': <function nothingAndRemoveDigits at 0x00000262959A8DC0>, 'vectorize__min_df': 3}",0.9728915662650602,0.9728915662650602,0.945619335347432,0.9577039274924471,0.9546827794561934,0.9607578349652386,0.010675782795478973,14
619.706195306778,5.145610335172526,4.930967998504639,0.21821271145191506,False,"NMF(init='random', random_state=42)",500,"SVC(C=100, kernel='linear')",<function nothingAndRemoveDigits at 0x00000262959A8DC0>,5,"{'clean__toClean': False, 'dimReduce': NMF(init='random', random_state=42), 'dimReduce__n_components': 500, 'model': SVC(C=100, kernel='linear'), 'vectorize__analyzer': <function nothingAndRemoveDigits at 0x00000262959A8DC0>, 'vectorize__min_df': 5}",0.9698795180722891,0.9728915662650602,0.9486404833836858,0.945619335347432,0.9546827794561934,0.9583427365049321,0.011083137773790587,19
